,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,target
13,70.01523779758313,16.406387129093172,-7.055374268775794,-7.004221648444138,29.66177821168289,-33.015556196114794,35.92244635341144,-9.027201891502285,6.107142306001233,-5.243228319606723,-3.431368858331271,12.52295906155682,-2.7760814845529596,1.0
14,72.81546806190728,21.637841459000853,-7.246270780877955,-12.946854090917839,25.885592501056152,-40.567578927965435,30.8227529227861,-11.329442871163748,4.8569724444185445,-6.906091595505098,-3.41413672724212,2.734028889203047,-6.016550995478288,1.0
15,69.90210589946308,10.290507865204315,-1.2261467235226655,-1.2984721872081368,16.149343981383154,-30.140889583639193,33.12699159522456,-12.946218449133884,3.661469110099096,1.1839015372957011,-13.715764724930535,16.482980866465816,-13.834459879328447,1.0
16,53.795052679497964,19.920953932411503,-1.3768527427235264,-17.083581060900553,19.408825865953652,-30.2400935726295,32.34003956774092,-15.989441241983547,6.687494836816961,6.152671056538756,-10.794027634130163,6.317315627320536,-4.848721229010159,1.0
17,72.79939147526777,16.03354749617347,-3.29811954271632,-9.234781049255243,29.606683175291977,-45.24782183299641,29.188749303603412,-14.724962327560604,12.865778327575276,0.184708794373192,-1.9374361688378636,9.900516990122307,-7.940943760411881,1.0
18,65.54697764490885,25.268609878474667,0.6544591194790117,-9.921167820762697,11.697326572135864,-33.05434610917857,27.970336020369217,-15.719622621931332,-3.3360623950984816,7.391351991406209,-9.207453695145546,14.088638183049019,0.29867421480806694,1.0
19,67.92036847147082,10.262020357906401,-5.579370995018263,-1.4698453371940212,30.012978819727564,-38.280701355923355,24.635884539004312,-15.569709771656102,17.084354163972247,5.016470909352264,-14.112822740626065,8.656280897298458,-5.547932142080531,1.0
20,61.76711426845998,8.277717176867862,-3.528191239362371,-1.3828373884648295,24.36758449851771,-24.319432398429218,29.43045107455527,-13.913623849370975,10.620480950315253,7.817880185767948,-4.017257242244568,18.618799935301137,-8.809756875888,1.0
21,79.57571991777186,8.939361985242725,-12.166895491369075,-6.5249491889222275,23.402111773928198,-32.16639639935722,33.2261521671126,-12.476328363766829,11.320519590053571,2.506115275243891,-17.491125925442393,16.643380420226325,-10.22272126174069,1.0
22,61.78802376475639,16.362027873038024,-11.94074181758646,-21.14160961457277,31.087684096635606,-33.598919691409236,30.988144862970493,-18.328954455930365,13.29442690471286,-5.586432842348641,-3.9887685086546196,4.5338965041838,-3.1047452903179904,1.0
23,57.24201966708319,15.813512214177123,-5.185943763925829,-22.639641332536502,37.803637815843565,-36.21112426397432,25.613051890444304,-19.29575339542595,20.069624193474557,-9.748733460599054,-2.3987215069955528,2.5480840982342254,-0.01909922078371936,1.0
24,55.36548640251121,23.601537233642254,7.600748357701665,-14.896086250011873,18.197265344925846,-28.35750195432841,38.362632168078136,-8.52959649547615,13.549328724608761,-10.137166738563518,1.7651659012293526,-2.688658756202324,3.781487470648313,1.0
25,77.62022257266905,11.641442703163607,-14.054609271931382,-15.431041862747144,29.75373882523044,-41.991357977212644,35.963090357574394,-19.639059338628286,6.145927539320202,4.197283808647655,-7.861700093166638,11.643364082780048,-7.811100778349988,1.0
26,60.8964963987885,20.58455781885509,-3.231751153063676,-17.47820515968431,32.902640754574065,-39.061484801218874,35.27948879280797,-19.260059463519436,8.441785735052365,-1.0596453834179522,0.5420749176899011,-0.2744525188339001,-0.04186711042894996,1.0
27,73.85088014252327,9.220156879377038,-10.663476428426005,-17.08764326908783,30.638412420141034,-42.67242855403855,33.411711110811616,-24.03943786263585,-2.17759523499202,13.942478456012399,-17.632502992020417,15.61438997552347,-8.814162002534765,1.0
28,58.80188398834961,9.135700752164688,0.638915785513973,-0.6839742521500354,25.237467117461524,-32.51909498836847,35.89400587638738,-15.941153479725246,5.670040912020825,11.818991024049275,-11.20483789163879,23.072355232324433,-10.337820655297644,1.0
29,79.76530205902787,8.19802320595594,-13.34713866652789,-15.838964399997785,29.314133990176977,-40.81354251015834,38.94105987295804,-18.92857904575949,0.5588351390058054,17.7320460035281,-20.598444724631218,17.385660661396333,-8.357898307985439,1.0
30,66.82990799713767,25.488882382245432,-7.973545714304195,-33.06453619472984,24.272040074445794,-30.04301528876782,23.252843281428877,-22.275923262598873,11.13553947108671,-6.537946871711457,2.2246707935368253,-7.780163766721794,1.7239608865244478,1.0
31,43.28769999134835,14.326653514535845,-6.388488832113961,-12.280038456410866,24.508277407243096,-27.811159289819813,28.715087985528633,-19.99270506928119,4.438263705219493,-2.5826204338654537,-7.5768042433969836,5.865958854385729,-5.026405354058362,1.0
32,65.62834131759102,10.699053223535802,-7.968966469399199,0.18584743027067654,34.68130184433481,-46.47114846934147,38.31697897284269,-13.72690350637655,-6.036890266833861,4.540462271821688,-1.3314077166489804,5.0475633548456855,-16.597299772946705,1.0
33,50.74348697734896,11.972672151809107,1.7943430382508314,0.13584742113036913,14.974266187485085,-25.242456082411273,29.30139614253414,-13.36193495796947,8.694526911385475,3.401121252882078,-8.289904525609815,17.57179533095895,-9.41952002143579,1.0
34,71.2123916865492,5.416705483355902,-1.8818817442501588,0.12552806429335583,10.073749965890812,-27.586521190837697,33.151020694583835,-12.833908489318421,10.882969439871163,10.62860479722719,-17.724369460540032,16.64115100421705,-14.296184332332212,1.0
35,80.12722124634823,12.31938804412199,-10.139024734220335,-13.776819571341042,30.690980604874497,-45.74558965711323,33.43874326055255,-15.906072297307057,1.0190096801562343,9.623848063939707,-7.723708589157013,13.669797748289263,-3.5166037986617953,1.0
36,69.63920176971111,19.285273376428183,-11.044075135088448,-19.009440991569935,27.3871521374856,-42.24503735601282,30.985443188668818,-20.618296400730788,0.7299951893965644,-0.749500985990706,-11.435318554494168,7.109281147530526,-4.673596087012177,1.0
37,55.736818096657004,15.45555677440265,-1.97088651167234,-17.412843689967634,31.05770861022406,-40.95861629310427,31.251092622778962,-19.94699432701619,6.942289835290334,3.458836957106791,-7.587614387593989,6.966811881356789,2.161183308127218,1.0
38,69.22403480433051,16.620938975222693,-1.6787042123862006,-5.442370051934156,24.43841169546086,-35.13766372230086,37.03893988261292,-9.519909883168465,10.886446348970757,-1.2448072319939762,-11.788717151142501,6.863706889346348,-7.746060292198588,1.0
39,30.603250207556652,7.710138568086732,-4.051779063024148,-0.34358429645872124,18.13207479277852,-17.719076114563183,25.4681462860027,-11.257451343528363,8.208282098396962,5.946415021153646,-12.491244261901388,15.71979628726159,-12.980026210137458,1.0
40,44.261837037096875,7.932684341185124,-13.745758864733235,-16.77437888851383,26.76951410359761,-35.279277685292676,35.6901491118096,-17.95324217807205,-1.0152869461802863,8.832715229932464,-11.428702671453339,12.56672450927059,-8.3827055154846,1.0
41,53.48689271583007,15.801936085344282,-9.13476345560213,-8.76050412501639,36.22639716912759,-26.375733104596776,40.77619035530692,-8.171177946727129,3.851224767937444,4.551820160635634,-5.581837847578323,11.641622311004765,1.0592692575477056,1.0
42,67.22161942792926,14.361550538858262,-3.718568238111226,-13.986491754849101,22.101901665066094,-40.49827390014612,30.829968638755897,-19.81836423141678,-1.172563453553218,3.5214425633050133,-12.71621187998288,9.205971012509679,-1.7588013115235013,1.0
43,55.449843949227834,30.03850538034288,13.017041015749601,-14.877006534610809,9.842233703816023,-30.5326502740016,29.792413553690857,-7.126664373852374,13.27908605703437,-12.579211193867657,1.3224343067444821,-9.875494206170531,2.333143906409275,1.0
44,60.724320695346776,14.12118949053191,-3.4180098918923743,-0.7675722845548452,28.275335214337805,-29.90819518437296,42.54267484899529,-9.528686215062468,12.428760218614956,15.218155421625333,-10.543499360017481,17.07466448446122,-3.3923218350051743,1.0
45,54.06378033191831,15.987214242018062,-5.1919130710424195,-17.89221068574157,26.00515087595864,-36.31206952348928,30.865247016517625,-21.738847430889376,11.395797028417102,-1.0596748829371676,-3.0664049884849027,0.9624448937301124,-6.3937333355354795,1.0
46,51.724234697315914,23.5347865481515,7.923945703430185,-18.38326317674453,22.433726656470785,-24.87697247388353,20.0036553423441,-19.547988399520374,17.367759961640196,-12.886164761191154,9.922296853280011,1.1577977827658512,2.197417491893805,1.0
47,52.6200216113411,16.923022822281386,-2.294093134301313,-15.646827369938048,23.45786210012731,-33.2787725639059,27.271349453942367,-18.26351116627594,8.06054843234008,2.8477316637466967,-5.561658105582961,6.731020148431648,-0.7938178679966689,1.0
48,74.8805706573874,12.599542131864572,-5.784033636143738,-3.9547957425467395,32.661589238819865,-33.1926469683478,35.79223216168237,-15.034756207524723,6.982510297202004,2.8519504998396705,-9.99610483539705,7.5411281416146565,-10.560632159130886,1.0
49,62.905644448327436,13.657426376646649,-6.562936519511316,-9.069181410300663,25.721788066953103,-31.828123477487356,45.706452789179345,-20.411215558456338,1.07496215986293,6.546467449754248,-12.799576753559393,8.85350153391173,-13.575040729729915,1.0
50,53.48372355150078,18.89923218908755,0.28816321417131013,-6.065678384122729,18.21183371676638,-40.11267132969388,42.798341272120275,-1.9903684117781826,-6.382920527067192,-3.500065078899665,-12.564475765994832,6.681613533310653,-9.517622694835495,1.0
51,79.5378628843825,8.474927199061169,-6.671201423831327,-3.55825363865629,23.697923682546534,-39.9363255189887,32.251248821907126,-14.533247850763951,5.876915448308065,1.5685196290310028,-16.639555962684188,13.852395104269117,-9.922442627796315,1.0
52,65.1877922830828,13.454401545551235,-8.49517648734756,-11.876691770805722,25.690144170029114,-31.356714245030897,30.14594949299054,-16.90573444514035,10.85657815010213,4.6353446671723875,-7.966977868281325,9.387960988593331,-12.59594529426637,1.0
53,53.097862167551334,29.02815042340147,7.602120185362143,-12.172421939071725,12.496167554048455,-29.226365870066605,27.60326716363591,-13.582186574044364,6.037010223279902,-0.32529418154475104,-2.3608589611913438,-6.102822836596268,5.1453240920403776,1.0
54,59.21247177682374,20.37125421884405,-0.7189612794765802,-16.412046089605056,35.23559492186592,-35.641601254175434,37.821765712003966,-14.955264473414951,14.864528417132139,-1.0196685283045284,-2.952440050410623,-1.638776703306352,-0.20761035883201967,1.0
55,67.6049686810011,19.99174291933484,-6.560398216547045,-21.644298590376387,34.94520814680633,-39.47391903247545,30.292134624274954,-13.890869897904654,6.192622828546217,-3.714646992941968,-4.735861249037932,-10.32532113926406,3.867867051602588,1.0
56,56.91363022746733,18.186729492091473,-3.258786498925053,-12.162125106037456,20.363186282918576,-24.68295065867796,27.81134710621685,-18.0211173392427,9.410637429191416,-1.1372118125407644,-11.24500715274678,7.60402545807174,-5.309654804552495,1.0
57,56.63287677228415,0.7425075303207945,-19.633190040317196,-26.6678038500877,24.20891107279233,-27.95041353851545,48.20414205699496,-15.203113292614619,13.201333625870902,18.757463785381397,-17.867332184294394,5.154583621682881,-14.949057107746576,1.0
58,61.16676754971076,14.627082464326996,-2.0199785649770696,-3.9003910172715877,18.48586050638064,-25.352984803863468,26.519234889586908,-10.185349168423883,12.679383259802947,1.7528987561293283,-8.754659883242473,13.894831171000448,-11.110681980043866,1.0
59,66.14632236298078,12.094165424219208,-5.1348386241454635,-10.084680980785452,23.276396221960315,-30.81414008198386,33.02548720342833,-13.253082836570478,11.008088281859509,3.2437826828985514,-6.050620301073736,12.236360896622873,-11.570426352443402,1.0
60,54.643670602359094,17.85387945776204,-4.478251608496241,-17.1711450496129,15.864967149351157,-32.539259330262844,32.03528395252734,-17.884963290171093,6.064005865516855,-3.9410917663985607,-7.35928982135146,1.133679329063695,-6.5524525294985905,1.0
61,55.272528888489944,17.05158732931493,-6.9501551146749945,-15.846570299049388,20.735201120167645,-26.916931164722815,39.32043677181298,-16.766746098251797,2.19300852237095,5.690757261017776,-12.626137348130392,8.208648481517658,-5.233290661100186,1.0
62,56.597467574422744,9.383089122904915,-16.727790819003783,-16.835242248583842,26.92309023263481,-39.4504091341284,28.91579864658654,-21.115436672368542,4.189914059180949,7.2463599706142645,-17.03619968306482,18.498698532198514,-4.365439724611578,1.0
63,72.99705416284792,13.840981936230135,-7.981601687556241,-10.00207659421574,29.386508842673663,-37.37937508128085,35.211485543243214,-11.974955208298255,8.656093985158005,0.7875317375931302,-10.116425024018678,10.739004955011858,-3.6354490221509326,1.0
64,64.6557619010409,15.279806399321943,-1.1998921459155376,-6.39956376262128,34.252578314352164,-31.87567182607693,46.37850694479491,-11.054738245265801,5.049426834710237,8.265418181636726,-3.831442537085109,10.513200930177955,-6.073384489889586,1.0
65,67.76843468866464,16.94862328467902,-11.414272310108151,-11.974041148729105,32.63839183173269,-38.27679939036592,35.380308223900954,-9.604882844045344,3.025485001543654,6.195112981890109,-11.174737438451553,11.807346392867318,-5.621463792960917,1.0
66,44.529670951102155,13.084116164210807,-8.275780916829097,-22.732838506264173,1.4805475708077938,-32.33386946661705,29.66608137692806,-3.3694688810497144,9.11638962516248,-1.0907190554695994,-10.579901257138108,6.534468281037163,-0.9596483297698774,1.0
67,60.75722024211412,16.583502918088275,-4.533962653116544,-7.440638625299988,29.38012325164117,-36.054208130352464,42.136553734654555,-17.136018141324087,0.9571340961037276,2.767023563344085,-8.521702120474819,10.62473892527274,-16.53535896259064,1.0
68,50.094352023667355,13.959977679484643,-10.933499338166955,-16.257119107371814,27.5547944246607,-37.572660507327605,34.02343836469631,-17.96444863907752,-2.974727752007751,2.64342881762237,-6.730527830440504,6.311903848963578,-4.970815216912756,1.0
69,76.13620467537035,15.957205720600635,-11.422267102082795,-9.906357308557922,27.951669793317695,-40.60015124925885,37.17204621333867,-10.869982970974716,6.157379075380534,4.758960225839103,-6.692115995755128,13.764582511226193,-3.8394516310708156,1.0
70,65.15528689567482,11.803802448602275,-19.603773595347846,-10.40580354944088,30.68128739722603,-49.28564971010556,24.836120173212638,-14.676768592569259,-2.9771820784349474,0.5354329983641042,-19.067701697396586,7.970343083315243,-15.936570135111799,1.0
71,75.55557150323632,19.748557434123796,-7.875460099730909,-9.638760663291679,29.165445934253405,-37.20875097973108,27.024941008039427,-20.264986816487433,4.600419578692798,2.543865627953422,-9.479368990108549,5.662018372604841,-7.835599717346221,1.0
72,63.58932307161871,27.372597431516123,-3.030167409338054,-19.12418303378268,32.090312229665656,-27.61394030995244,38.27583913779022,-10.504785826514624,10.751206303590529,0.48939196569819987,7.70592853317967,0.6694933237042122,8.474667590515182,1.0
73,58.29803850893276,18.677325507865852,3.394612058016955,-5.7084363981886534,26.666026732533584,-36.19619700447421,25.45513178837966,-12.691285379930624,6.750469515844211,-8.062338949405008,0.49668649446533214,-0.08515101195291051,-4.194740471316407,1.0
74,35.88917463979462,2.7964148583482022,-13.92526140856567,-16.353475391077644,10.259271379277715,-25.26808952854851,16.88262973034955,-16.90982830110327,-3.7090964794151633,0.59520817865576,-10.305138018304836,9.285977030156753,-7.453269805823979,1.0
75,81.04818965018465,12.091517005998861,-16.05363581526392,-15.727237040093234,44.071492123792076,-48.16281245880935,39.45945476805972,-11.446067005276085,4.234585753359277,1.4873084013035196,-5.68079539568262,-2.0881030914110696,-1.5754650081293924,1.0
76,68.8183779081322,17.37090598040629,-1.8240178815176917,-16.565808344699914,23.86021190929194,-33.831827851931706,34.40399430123111,-19.48202911907777,3.92287427965529,2.6040265751786666,-3.644950021630025,0.4471385281117502,-2.7381690054936434,1.0
77,71.92972326258867,17.3242919040723,-0.23264823803630022,-10.523762434363098,22.677564559166306,-35.96480633724185,31.82875357725301,-20.03237884727479,7.885623807853802,-2.534025988978388,-9.067443501807434,6.440121461533519,-5.949559550741183,1.0
78,52.10441191944913,24.670022028086365,3.0292044163477323,-11.26669874263486,25.916133640440957,-36.42767954802201,26.596290651094296,-19.162529457944554,-0.3948652161277731,-10.354670475278779,-3.0874145835981572,-10.652812446740723,2.263064126169109,1.0
79,78.4549548998929,11.258130050424933,-10.53828717676098,-17.264550183732183,17.584196248982252,-29.869713876220764,28.477131000845333,-19.696113190321796,9.526579023780725,-5.627635015383469,-12.231392239460323,13.27236742065006,-11.483199664875816,1.0
80,65.24167497409738,4.60092130226259,-11.401357664612743,2.1040308967616395,29.447986470061778,-41.00826489556905,32.92622156672551,-21.370891649163863,-0.31854472102011266,7.760530635883183,-18.542686121951714,18.84204971646289,-13.23309929721679,1.0
81,68.98401795510892,6.588001256222698,-9.364407786349384,-5.6475432901757765,20.640158342220797,-33.67140898934755,30.428905666790335,-20.597811848136264,-0.85758263374587,-1.7262035799323603,-12.921709750004599,14.526125804783256,-17.972064187185723,1.0
82,59.68500438700852,6.749399794254255,-11.417204820135904,-9.970579847678424,21.543789481836928,-35.42444351094359,34.90055989866489,-19.871083866339323,4.737897491639137,6.289186445950573,-14.917727975980004,15.092850710983983,-13.527561517160894,1.0
83,83.15341824080252,10.886986216575778,-14.386844412887225,-19.29974288903094,30.928454809213605,-41.34827805852098,37.647853877493965,-13.726363262330153,4.149068325047931,11.027009556249403,-22.805592403472236,10.059099585472081,-8.186854407144944,1.0
84,64.69298191083877,11.899671194956541,-20.217221433118432,-22.61118461665752,35.39691729825884,-42.50944639067472,28.745789203488126,-19.09210035603423,8.64311295347559,-1.7474277985387683,-2.558105211502489,3.317802330114698,-8.17445950401148,1.0
85,57.29956339300912,10.159462588856234,-8.62863783264507,-8.63427036890007,9.57453494156252,-18.393384154450708,27.513701899551872,-14.85046915315943,1.9537780863074925,-0.48941451142509906,-15.509440534059614,24.456708945460118,-6.907455214664906,1.0
86,70.79151460520586,9.18027333183805,-9.70570399701641,-2.1171535813707156,20.279217295485466,-36.29946966659722,32.29347002806081,-19.592074804335365,-4.170175474489896,1.3374925472559345,-16.002583020995253,21.998506372658053,-14.045618597649721,1.0
87,63.07505376524978,12.054088109098332,-4.573723069573697,-0.27902621926957943,27.14202091319811,-28.82188633606752,42.458783455018576,-12.832041082436383,3.749776122162533,5.1365573124397645,-14.296202970945865,14.377396766200576,-8.342721558152057,1.0
88,60.260562104904935,13.407212091205958,-3.792452673996504,-6.3538575260464265,21.785647794874684,-38.51127250602844,35.109876691575984,-17.303392875626407,1.174549126762523,1.9351121393154895,-10.766709235556462,6.728969130995336,-7.388410467865663,1.0
89,63.412144176248475,20.081407554586438,-2.5106842993777394,-7.556266341700664,32.142144191514795,-24.816955877197355,36.92586862579267,-22.106885734632343,8.23778874198255,0.998445135222697,-7.520877706560865,9.527477351124665,-5.7189614536523505,1.0
90,76.8120762730641,10.338823518227414,-10.95980197469044,-18.93334440131994,17.454810943089104,-36.61174959186832,29.117596179062094,-21.621907200076336,11.032007012798935,0.11331930975555271,-11.403901297573515,12.628899865329586,-9.743763484041189,1.0
91,67.12078036777682,19.86874020579432,-1.331828289062942,-9.689125328398493,21.422883351185252,-29.82566400292897,28.840230465385513,-14.544348737640423,10.2624459901975,-0.21777706804381672,-1.6621425968926393,3.8484554671930913,-8.826461636149531,1.0
92,73.88568966136718,12.905603581934566,-11.8906438167449,-15.16679167040297,27.59458175883704,-39.956374482908764,26.132903377428843,-16.85371038560202,8.539948798341008,-4.235203470300554,-5.846234322968297,11.019782519844146,-5.976905932938873,1.0
93,72.92195138951499,17.92826193327467,-6.900372932525011,-9.036609995779719,21.218691071332582,-37.36656215234995,31.964802065853117,-16.298447803458014,-3.144863409633714,10.477988671566663,-15.690966974977133,17.214729047442876,-7.23396785044957,1.0
94,81.37854892977828,8.311870548196802,-13.18871453529517,-9.576798626477094,26.706936270071957,-42.99129802348027,48.51600883547264,-14.567771199434686,-1.974022777402836,1.5403199059783932,-13.539370247535402,24.5516083985502,-15.744711334934582,1.0
95,56.24408170688092,16.603324609776536,2.5629474475437948,-0.9865471326910175,5.05332619397305,-29.30321504887773,24.747382549995308,-2.7770243615750467,12.859968158694716,11.815648213758267,-11.121159532019602,11.602009837785893,-14.772964287099903,1.0
96,64.56996394721067,18.00146720817801,-7.267500790063991,-7.290914261253556,33.431587759345035,-33.62401615331405,25.876753466227623,-9.278712822236018,17.904559619822166,2.0454883069758525,-23.1413942940707,7.491434113946777,4.620559059194561,1.0
97,64.42539389185764,4.512078471568431,-14.814202403236907,-9.711646106839533,30.585457184005865,-36.38101900840315,43.2672283616921,-23.433409209534652,-8.667360961021686,0.3594632157519965,-8.637523446052224,18.78463250023314,-8.677760460149466,1.0
98,74.80576365103498,18.37070397162118,-5.600914209954722,-8.655916300504252,19.121926881996252,-35.67268599957978,33.50296081767205,-8.590431773211293,8.303561383284702,-2.4954175472464417,-6.915216661798265,16.218262482066688,-8.811865010825473,2.0
99,58.03120223701702,11.864560777666435,-10.588796045935096,-10.897200904201457,42.62074136713399,-50.530599368589044,37.92621831724198,-13.226920235626054,-6.161089710509806,9.606912523893712,-1.9741405986753335,-1.3637019890404767,-2.119484411223263,2.0
100,47.87597478416111,6.889003273329578,-18.328681747976773,-11.956643819908159,29.519667936415594,-34.64402527418438,27.231632011615087,-20.098869849967027,-1.8113872477863093,10.394729763554977,-18.531176730565353,14.998306051130042,-7.462323840261427,2.0
101,65.50838108414507,18.42204337290461,-11.259218657604263,-12.207845993025815,26.57817598666808,-39.7803176958993,34.37264916580177,-16.478352070406675,-0.8049585254191872,7.675138247800835,-16.629442726414535,10.015816849143025,-1.4589352565012288,2.0
102,37.372668978699046,16.434874773713894,-6.800823072940158,-18.783939104216625,20.837926918566424,-36.98905511854361,29.40381060330602,-6.89748307409043,5.49313706072282,7.832502581887478,-13.663244145649465,7.917080611585856,-3.640137476948889,2.0
103,58.84044504592139,25.033926748054522,-6.341399462408262,-20.788224027725967,33.872440029605954,-50.47341819272841,30.180632368156957,-5.711304076746478,-5.38968027858073,-0.13141827072580192,6.419047475914811,-5.981364029570679,1.0352577541694559,2.0
104,50.29545115401208,-4.260534296075078,-8.115570943172305,-10.063673760612971,22.41911016154261,-17.36556359395298,31.605081874338595,-9.31726985526271,15.677521730006818,2.7252481708182894,-8.710762857727588,18.056321898361496,-9.92130824260232,2.0
105,69.60655203295964,20.241202468825445,-8.859873569535756,-23.430689469615135,29.80634114058524,-34.21048609252878,33.78105566723537,-18.078513028273534,12.179253596037368,-6.121413011102107,-10.207048003245157,2.0617160952943125,3.98961064704923,2.0
106,73.43055423203681,22.590439216633,-3.4704017660737567,-29.31738974844841,13.500753628600275,-32.28966119338632,22.00455956454069,-22.324322310498502,10.333014373279786,-7.850819562139885,-0.9103403576350039,2.5380444015194588,1.7312728367089587,2.0
107,72.89978838659285,23.245281864763097,-0.05086743445919218,-29.96730835205425,28.771815297862226,-33.79513886774442,24.98685962300832,-19.336642228046376,24.31755770632854,-1.1944733123662397,8.336863942651803,-0.350055867166477,7.196458900708831,2.0
108,69.81944613653033,7.858026166384338,-6.351030004979355,-6.518429160657324,22.780801677829512,-25.16120581981664,32.22919722565332,-19.48360412446586,2.5814026247326973,6.714594237707726,-14.170847273077158,21.907511025454617,-13.669124446649834,2.0
109,54.33490062758941,5.967548589368354,1.9361678794127728,-3.7721475187537115,13.88621679715071,-30.20352443066734,28.45628882580575,-21.53845036987798,2.495058856433868,-0.07933992056915466,-15.418199526196894,16.102763912460375,-15.171290183713909,2.0
110,80.79202220895115,20.910762247069837,-14.242054118501684,-32.28865162779104,20.825209456990557,-40.24395605939637,25.16679854340794,-28.23423530732136,2.553814988476616,-2.275271247881745,-1.9039850407863794,6.00758523645537,-0.7104078360010396,2.0
111,47.155512081115255,14.794908823190537,-4.85945895341128,-5.785086575000158,30.993441821121063,-21.25232128130128,39.626021438321295,-7.521355776690309,5.542821982859154,12.897026908223983,-9.565449520609402,9.890453704157439,-3.315929397199836,2.0
112,61.22976058895918,5.411248387290912,-9.029892890621461,0.3204743285514926,32.5025007983188,-32.027569462876684,37.00790050415167,-10.245690510312187,1.7758358511100705,12.232190496026776,-20.403136455245235,13.489226033546608,-12.324577678289574,2.0
113,71.17633955813052,16.169053704073736,-2.356930792885955,-15.092960945176362,23.4376163516935,-32.81994592969865,36.20098056287344,-12.35027989977463,15.564356330233517,-0.43766652128376626,-1.9989411263195516,9.926504312052929,-4.471307755327439,2.0
114,67.65895044603458,20.51402220553478,0.11579304138299115,-10.115197670132806,30.26201725202202,-34.590030576209756,33.364251022477106,-15.798879313952167,9.441201697104331,8.602010379400502,-14.02927088129094,8.5464209243437,-10.837837263680454,2.0
115,49.342921533161785,26.938703926643836,29.505856050772486,-12.495838220936923,11.122897184916429,-33.409555794023426,37.1956700148211,3.5922733335886354,27.29089489537096,-6.780251290314667,16.513189600552685,-16.784585302590287,13.64064215129601,2.0
116,53.08308917591276,12.810413734062097,-2.8947063940123425,-1.165034226768305,35.11207309835812,-37.22196112959897,31.476570248943936,-16.94672645449531,4.436959010881269,1.5409481947467545,-6.8017140745185465,4.393183382325357,-9.10868348673611,2.0
117,60.24486106673318,7.63098866876314,-8.50713851290063,-3.0124363200029216,19.883310040716914,-24.093402792321772,27.042208461971796,-17.034431346833927,5.927953939137767,6.233465433282927,-15.233119453571435,18.809835157155128,-16.47764753760636,2.0
